"SubNo"	"Hemisphere"	"ScalpLocation"	"CoilOrient"	"Block"	"Trial"	"Condition"	"Corr"	"Response"	"ACC"	"RT"	"Actual.orientation"	"Annoyance"	"Pain"	"Twitches"	"Visible.twitch"	"Av.RT.Prac"	"RT.Diff"	"Task"	"Congruence"	"Axes"	"HomLocation"	"RefLocation"
"7615"	"8"	"2"	"10"	"SE"	21	15	"LEFT_l"	"c"	"c"	"1"	0.580198	"SE"	3	2	4	5	0.6502146	-0.0700166000000001	"CRT"	"Cong"	"NW.SE"	"FC5.6"	"10"
"7616"	"8"	"2"	"10"	"E"	21	16	"RIGHT_r"	"n"	"n"	"1"	0.720676	"E"	3	4	2	0	0.6995803	0.0210957000000001	"CRT"	"Cong"	"E.W"	"FC5.6"	"10"
"7617"	"8"	"2"	"10"	"E"	21	17	"RIGHT_l"	"n"	"c"	"0"	0.74341	"E"	3	4	2	0	0.6367784	0.1066316	"CRT"	"Incong"	"E.W"	"FC5.6"	"10"
"7618"	"8"	"2"	"10"	"E"	21	18	"RIGHT_l"	"n"	"c"	"0"	1.235605	"E"	3	4	2	0	0.6367784	0.5988266	"CRT"	"Incong"	"E.W"	"FC5.6"	"10"
"7619"	"8"	"2"	"10"	"E"	21	19	"LEFT_r"	"c"	"n"	"0"	0.699389	"E"	3	4	2	0	0.610778	0.088611	"CRT"	"Incong"	"E.W"	"FC5.6"	"10"
"7620"	"8"	"2"	"10"	"E"	21	20	"LEFT_l"	"c"	"c"	"1"	0.689485	"E"	3	4	2	0	0.6502146	0.0392703999999999	"CRT"	"Cong"	"E.W"	"FC5.6"	"10"
"7621"	"8"	"2"	"2"	"NE"	22	1	"LEFT_r"	"c"	"n"	"0"	0.899627	"SW"	0	0	0	0	0.610778	0.288849	"CRT"	"Incong"	"NE.SW"	"CZ"	"1"
"7622"	"8"	"2"	"2"	"NE"	22	2	"RIGHT_r"	"n"	"n"	"1"	0.55602	"SW"	0	0	0	0	0.6995803	-0.1435603	"CRT"	"Cong"	"NE.SW"	"CZ"	"1"
"7623"	"8"	"2"	"2"	"NE"	22	3	"RIGHT_l"	"n"	"c"	"0"	0.558423	"SW"	0	0	0	0	0.6367784	-0.0783554000000001	"CRT"	"Incong"	"NE.SW"	"CZ"	"1"
"7624"	"8"	"2"	"2"	"NE"	22	4	"LEFT_l"	"c"	"c"	"1"	0.549322	"SW"	0	0	0	0	0.6502146	-0.1008926	"CRT"	"Cong"	"NE.SW"	"CZ"	"1"
"7625"	"8"	"2"	"2"	"NE"	22	5	"LEFT_l"	"c"	"c"	"1"	0.517282	"SW"	0	0	0	0	0.6502146	-0.1329326	"CRT"	"Cong"	"NE.SW"	"CZ"	"1"
"7626"	"8"	"2"	"2"	"SE"	22	6	"LEFT_r"	"c"	"c"	"1"	1.987555	"SE"	0	0	0	0	0.610778	1.376777	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7627"	"8"	"2"	"2"	"SE"	22	7	"RIGHT_r"	"n"	"n"	"1"	0.474572	"SE"	0	0	0	0	0.6995803	-0.2250083	"CRT"	"Cong"	"NW.SE"	"CZ"	"1"
"7628"	"8"	"2"	"2"	"SE"	22	8	"LEFT_r"	"c"	"n"	"0"	0.476188	"SE"	0	0	0	0	0.610778	-0.13459	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7629"	"8"	"2"	"2"	"SE"	22	9	"RIGHT_l"	"n"	"c"	"0"	0.701051	"SE"	0	0	0	0	0.6367784	0.0642725999999999	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7630"	"8"	"2"	"2"	"SE"	22	10	"LEFT_l"	"c"	"c"	"1"	0.545501	"SE"	0	0	0	0	0.6502146	-0.1047136	"CRT"	"Cong"	"NW.SE"	"CZ"	"1"
"7631"	"8"	"2"	"2"	"E"	22	11	"RIGHT_l"	"n"	"c"	"0"	0.754116	"E"	0	0	0	0	0.6367784	0.1173376	"CRT"	"Incong"	"E.W"	"CZ"	"1"
"7632"	"8"	"2"	"2"	"E"	22	12	"LEFT_r"	"c"	"n"	"0"	0.580463	"E"	0	0	0	0	0.610778	-0.0303150000000001	"CRT"	"Incong"	"E.W"	"CZ"	"1"
"7633"	"8"	"2"	"2"	"E"	22	13	"LEFT_l"	"c"	"c"	"1"	0.57636	"E"	0	0	0	0	0.6502146	-0.0738546000000001	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7634"	"8"	"2"	"2"	"E"	22	14	"RIGHT_r"	"n"	"n"	"1"	0.574983	"E"	0	0	0	0	0.6995803	-0.1245973	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7635"	"8"	"2"	"2"	"E"	22	15	"RIGHT_r"	"n"	"n"	"1"	0.545941	"E"	0	0	0	0	0.6995803	-0.1536393	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7636"	"8"	"2"	"2"	"S"	22	16	"RIGHT_l"	"n"	"c"	"0"	1.211915	"S"	0	0	0	0	0.6367784	0.5751366	"CRT"	"Incong"	"N.S"	"CZ"	"1"
"7637"	"8"	"2"	"2"	"S"	22	17	"LEFT_r"	"c"	"n"	"0"	0.723719	"S"	0	0	0	0	0.610778	0.112941	"CRT"	"Incong"	"N.S"	"CZ"	"1"
"7638"	"8"	"2"	"2"	"S"	22	18	"RIGHT_r"	"n"	"n"	"1"	0.447787	"S"	0	0	0	0	0.6995803	-0.2517933	"CRT"	"Cong"	"N.S"	"CZ"	"1"
"7639"	"8"	"2"	"2"	"S"	22	19	"LEFT_l"	"c"	"c"	"1"	0.517099	"S"	0	0	0	0	0.6502146	-0.1331156	"CRT"	"Cong"	"N.S"	"CZ"	"1"
"7640"	"8"	"2"	"2"	"S"	22	20	"RIGHT_l"	"n"	"c"	"0"	0.555615	"S"	0	0	0	0	0.6367784	-0.0811634000000001	"CRT"	"Incong"	"N.S"	"CZ"	"1"
"7641"	"8"	"2"	"4"	"S"	23	1	"LEFT_l"	"c"	"c"	"1"	0.583182	"N"	1	2	0	0	0.6502146	-0.0670326000000001	"CRT"	"Cong"	"N.S"	"OZ"	"4"
"7642"	"8"	"2"	"4"	"S"	23	2	"RIGHT_l"	"n"	"c"	"0"	0.562255	"N"	1	2	0	0	0.6367784	-0.0745234000000001	"CRT"	"Incong"	"N.S"	"OZ"	"4"
"7643"	"8"	"2"	"4"	"S"	23	3	"LEFT_r"	"c"	"n"	"0"	1.14526	"N"	1	2	0	0	0.610778	0.534482	"CRT"	"Incong"	"N.S"	"OZ"	"4"
"7644"	"8"	"2"	"4"	"S"	23	4	"RIGHT_r"	"n"	"n"	"1"	0.680743	"N"	1	2	0	0	0.6995803	-0.0188372999999999	"CRT"	"Cong"	"N.S"	"OZ"	"4"
"7645"	"8"	"2"	"4"	"S"	23	5	"RIGHT_r"	"n"	"n"	"1"	0.47401	"N"	1	2	0	0	0.6995803	-0.2255703	"CRT"	"Cong"	"N.S"	"OZ"	"4"
"7646"	"8"	"2"	"4"	"SE"	23	6	"RIGHT_r"	"n"	"n"	"1"	0.605198	"SE"	1	1	1	0	0.6995803	-0.0943822999999999	"CRT"	"Cong"	"NW.SE"	"OZ"	"4"
"7647"	"8"	"2"	"4"	"SE"	23	7	"LEFT_r"	"c"	"n"	"0"	0.865214	"SE"	1	1	1	0	0.610778	0.254436	"CRT"	"Incong"	"NW.SE"	"OZ"	"4"
"7648"	"8"	"2"	"4"	"SE"	23	8	"RIGHT_l"	"n"	"c"	"0"	0.967847	"SE"	1	1	1	0	0.6367784	0.3310686	"CRT"	"Incong"	"NW.SE"	"OZ"	"4"
"7649"	"8"	"2"	"4"	"SE"	23	9	"LEFT_r"	"c"	"n"	"0"	0.636446	"SE"	1	1	1	0	0.610778	0.0256679999999999	"CRT"	"Incong"	"NW.SE"	"OZ"	"4"
"7650"	"8"	"2"	"4"	"SE"	23	10	"LEFT_l"	"c"	"c"	"1"	0.667061	"SE"	1	1	1	0	0.6502146	0.0168463999999999	"CRT"	"Cong"	"NW.SE"	"OZ"	"4"
"7651"	"8"	"2"	"4"	"NE"	23	11	"RIGHT_l"	"n"	"c"	"0"	0.666682	"SW"	1	2	1	0	0.6367784	0.0299035999999999	"CRT"	"Incong"	"NE.SW"	"OZ"	"4"
"7652"	"8"	"2"	"4"	"NE"	23	12	"RIGHT_r"	"n"	"n"	"1"	0.533366	"SW"	1	2	1	0	0.6995803	-0.1662143	"CRT"	"Cong"	"NE.SW"	"OZ"	"4"
"7653"	"8"	"2"	"4"	"NE"	23	13	"LEFT_l"	"c"	"c"	"1"	0.550681	"SW"	1	2	1	0	0.6502146	-0.0995336000000001	"CRT"	"Cong"	"NE.SW"	"OZ"	"4"
"7654"	"8"	"2"	"4"	"NE"	23	14	"RIGHT_l"	"n"	"c"	"0"	0.608346	"SW"	1	2	1	0	0.6367784	-0.0284324	"CRT"	"Incong"	"NE.SW"	"OZ"	"4"
"7655"	"8"	"2"	"4"	"NE"	23	15	"LEFT_r"	"c"	"n"	"0"	0.500531	"SW"	1	2	1	0	0.610778	-0.110247	"CRT"	"Incong"	"NE.SW"	"OZ"	"4"
"7656"	"8"	"2"	"4"	"E"	23	16	"LEFT_l"	"c"	"c"	"1"	1.339335	"E"	0	0	1	0	0.6502146	0.6891204	"CRT"	"Cong"	"E.W"	"OZ"	"4"
"7657"	"8"	"2"	"4"	"E"	23	17	"LEFT_r"	"c"	"n"	"0"	0.576638	"E"	0	0	1	0	0.610778	-0.0341400000000001	"CRT"	"Incong"	"E.W"	"OZ"	"4"
"7658"	"8"	"2"	"4"	"E"	23	18	"LEFT_l"	"c"	"c"	"1"	0.520364	"E"	0	0	1	0	0.6502146	-0.1298506	"CRT"	"Cong"	"E.W"	"OZ"	"4"
"7659"	"8"	"2"	"4"	"E"	23	19	"RIGHT_r"	"n"	"n"	"1"	0.494059	"E"	0	0	1	0	0.6995803	-0.2055213	"CRT"	"Cong"	"E.W"	"OZ"	"4"
"7660"	"8"	"2"	"4"	"E"	23	20	"RIGHT_l"	"n"	"c"	"0"	0.486923	"E"	0	0	1	0	0.6367784	-0.1498554	"CRT"	"Incong"	"E.W"	"OZ"	"4"
"7661"	"8"	"2"	"15"	"S"	24	1	"LEFT_r"	"c"	"n"	"0"	0.544369	"S"	0	1	1	0	0.610778	-0.0664090000000001	"CRT"	"Incong"	"N.S"	"P3.4"	"15"
"7662"	"8"	"2"	"15"	"S"	24	2	"LEFT_l"	"c"	"c"	"1"	0.60742	"S"	0	1	1	0	0.6502146	-0.0427946000000001	"CRT"	"Cong"	"N.S"	"P3.4"	"15"
"7663"	"8"	"2"	"15"	"S"	24	3	"LEFT_l"	"c"	"c"	"1"	0.580079	"S"	0	1	1	0	0.6502146	-0.0701356000000001	"CRT"	"Cong"	"N.S"	"P3.4"	"15"
"7664"	"8"	"2"	"15"	"S"	24	4	"RIGHT_r"	"n"	"n"	"1"	0.484222	"S"	0	1	1	0	0.6995803	-0.2153583	"CRT"	"Cong"	"N.S"	"P3.4"	"15"
"7665"	"8"	"2"	"15"	"S"	24	5	"RIGHT_l"	"n"	"c"	"0"	0.657348	"S"	0	1	1	0	0.6367784	0.0205696	"CRT"	"Incong"	"N.S"	"P3.4"	"15"
"7666"	"8"	"2"	"15"	"E"	24	6	"RIGHT_r"	"n"	"n"	"1"	0.77436	"E"	0	0	1	0	0.6995803	0.0747797000000001	"CRT"	"Cong"	"E.W"	"P3.4"	"15"
"7667"	"8"	"2"	"15"	"E"	24	7	"LEFT_l"	"c"	"c"	"1"	0.514065	"E"	0	0	1	0	0.6502146	-0.1361496	"CRT"	"Cong"	"E.W"	"P3.4"	"15"
"7668"	"8"	"2"	"15"	"E"	24	8	"RIGHT_l"	"n"	"c"	"0"	0.603458	"E"	0	0	1	0	0.6367784	-0.0333204	"CRT"	"Incong"	"E.W"	"P3.4"	"15"
"7669"	"8"	"2"	"15"	"E"	24	9	"LEFT_r"	"c"	"n"	"0"	0.515815	"E"	0	0	1	0	0.610778	-0.094963	"CRT"	"Incong"	"E.W"	"P3.4"	"15"
"7670"	"8"	"2"	"15"	"E"	24	10	"LEFT_r"	"c"	"n"	"0"	0.682809	"E"	0	0	1	0	0.610778	0.072031	"CRT"	"Incong"	"E.W"	"P3.4"	"15"
"7671"	"8"	"2"	"15"	"NE"	24	11	"LEFT_l"	"c"	"c"	"1"	0.92083	"SW"	0	0	1	0	0.6502146	0.2706154	"CRT"	"Cong"	"NE.SW"	"P3.4"	"15"
"7672"	"8"	"2"	"15"	"NE"	24	12	"RIGHT_r"	"n"	"n"	"1"	0.584704	"SW"	0	0	1	0	0.6995803	-0.1148763	"CRT"	"Cong"	"NE.SW"	"P3.4"	"15"
"7673"	"8"	"2"	"15"	"NE"	24	13	"RIGHT_l"	"n"	"c"	"0"	0.782498	"SW"	0	0	1	0	0.6367784	0.1457196	"CRT"	"Incong"	"NE.SW"	"P3.4"	"15"
"7674"	"8"	"2"	"15"	"NE"	24	14	"RIGHT_r"	"n"	"n"	"1"	0.622273	"SW"	0	0	1	0	0.6995803	-0.0773073	"CRT"	"Cong"	"NE.SW"	"P3.4"	"15"
"7675"	"8"	"2"	"15"	"NE"	24	15	"LEFT_r"	"c"	"n"	"0"	0.959427	"SW"	0	0	1	0	0.610778	0.348649	"CRT"	"Incong"	"NE.SW"	"P3.4"	"15"
"7676"	"8"	"2"	"15"	"SE"	24	16	"LEFT_l"	"c"	"c"	"1"	0.975682	"SE"	0	0	1	0	0.6502146	0.3254674	"CRT"	"Cong"	"NW.SE"	"P3.4"	"15"
"7677"	"8"	"2"	"15"	"SE"	24	17	"RIGHT_r"	"n"	"n"	"1"	0.702579	"SE"	0	0	1	0	0.6995803	0.00299870000000002	"CRT"	"Cong"	"NW.SE"	"P3.4"	"15"
"7678"	"8"	"2"	"15"	"SE"	24	18	"RIGHT_l"	"n"	"c"	"0"	0.659962	"SE"	0	0	1	0	0.6367784	0.0231836	"CRT"	"Incong"	"NW.SE"	"P3.4"	"15"
"7679"	"8"	"2"	"15"	"SE"	24	19	"RIGHT_l"	"n"	"c"	"0"	0.622358	"SE"	0	0	1	0	0.6367784	-0.0144204000000001	"CRT"	"Incong"	"NW.SE"	"P3.4"	"15"
"7680"	"8"	"2"	"15"	"SE"	24	20	"LEFT_r"	"c"	"n"	"0"	0.845347	"SE"	0	0	1	0	0.610778	0.234569	"CRT"	"Incong"	"NW.SE"	"P3.4"	"15"
"7681"	"15"	"1"	"2"	"W"	1	1	"LEFT_l"	"c"	"c"	"1"	0.185792	"W"	0	0	1	0	0.2974095	-0.1116175	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7682"	"15"	"1"	"2"	"W"	1	2	"LEFT_r"	"c"	"c"	"1"	0.329881	"W"	0	0	1	0	0.2961831	0.0336979	"CRT"	"Incong"	"E.W"	"CZ"	"1"
"7683"	"15"	"1"	"2"	"W"	1	3	"RIGHT_l"	"n"	"n"	"1"	0.221892	"W"	0	0	1	0	0.255829	-0.033937	"CRT"	"Incong"	"E.W"	"CZ"	"1"
"7684"	"15"	"1"	"2"	"W"	1	4	"RIGHT_r"	"n"	"n"	"1"	0.216025	"W"	0	0	1	0	0.2647129	-0.0486879	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7685"	"15"	"1"	"2"	"W"	1	5	"LEFT_l"	"c"	"c"	"1"	0.214489	"W"	0	0	1	0	0.2974095	-0.0829205	"CRT"	"Cong"	"E.W"	"CZ"	"1"
"7686"	"15"	"1"	"2"	"SW"	1	6	"LEFT_r"	"c"	"c"	"1"	0.276924	"SW"	0	0	1	0	0.2961831	-0.0192591	"CRT"	"Incong"	"NE.SW"	"CZ"	"1"
"7687"	"15"	"1"	"2"	"SW"	1	7	"LEFT_r"	"c"	"c"	"1"	0.263277	"SW"	0	0	1	0	0.2961831	-0.0329061	"CRT"	"Incong"	"NE.SW"	"CZ"	"1"
"7688"	"15"	"1"	"2"	"SW"	1	8	"RIGHT_l"	"n"	"n"	"1"	0.287373	"SW"	0	0	1	0	0.255829	0.031544	"CRT"	"Incong"	"NE.SW"	"CZ"	"1"
"7689"	"15"	"1"	"2"	"SW"	1	9	"LEFT_l"	"c"	"c"	"1"	0.282344	"SW"	0	0	1	0	0.2974095	-0.0150655	"CRT"	"Cong"	"NE.SW"	"CZ"	"1"
"7690"	"15"	"1"	"2"	"SW"	1	10	"RIGHT_r"	"n"	"n"	"1"	0.276512	"SW"	0	0	1	0	0.2647129	0.0117991	"CRT"	"Cong"	"NE.SW"	"CZ"	"1"
"7691"	"15"	"1"	"2"	"S"	1	11	"LEFT_r"	"c"	"c"	"1"	0.326655	"S"	0	0	1	0	0.2961831	0.0304719	"CRT"	"Incong"	"N.S"	"CZ"	"1"
"7692"	"15"	"1"	"2"	"S"	1	12	"LEFT_l"	"c"	"c"	"1"	0.297909	"S"	0	0	1	0	0.2974095	0.000499499999999986	"CRT"	"Cong"	"N.S"	"CZ"	"1"
"7693"	"15"	"1"	"2"	"S"	1	13	"RIGHT_l"	"n"	"n"	"1"	0.241854	"S"	0	0	1	0	0.255829	-0.013975	"CRT"	"Incong"	"N.S"	"CZ"	"1"
"7694"	"15"	"1"	"2"	"S"	1	14	"RIGHT_r"	"n"	"n"	"1"	0.251602	"S"	0	0	1	0	0.2647129	-0.0131109	"CRT"	"Cong"	"N.S"	"CZ"	"1"
"7695"	"15"	"1"	"2"	"S"	1	15	"RIGHT_r"	"n"	"n"	"1"	0.276902	"S"	0	0	1	0	0.2647129	0.0121891	"CRT"	"Cong"	"N.S"	"CZ"	"1"
"7696"	"15"	"1"	"2"	"NW"	1	16	"LEFT_r"	"c"	"c"	"1"	0.293493	"SE"	0	0	1	0	0.2961831	-0.00269009999999997	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7697"	"15"	"1"	"2"	"NW"	1	17	"RIGHT_l"	"n"	"n"	"1"	0.253409	"SE"	0	0	1	0	0.255829	-0.00241999999999998	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7698"	"15"	"1"	"2"	"NW"	1	18	"RIGHT_r"	"n"	"n"	"1"	0.291217	"SE"	0	0	1	0	0.2647129	0.0265041	"CRT"	"Cong"	"NW.SE"	"CZ"	"1"
"7699"	"15"	"1"	"2"	"NW"	1	19	"LEFT_l"	"c"	"c"	"1"	0.319964	"SE"	0	0	1	0	0.2974095	0.0225545	"CRT"	"Cong"	"NW.SE"	"CZ"	"1"
"7700"	"15"	"1"	"2"	"NW"	1	20	"RIGHT_l"	"n"	"n"	"1"	0.278222	"SE"	0	0	1	0	0.255829	0.0223930000000001	"CRT"	"Incong"	"NW.SE"	"CZ"	"1"
"7701"	"15"	"1"	"22"	"NW"	2	1	"LEFT_r"	"c"	"n"	"0"	0.214081	"SE"	7	1	8	5	0.2961831	-0.0821021	"CRT"	"Incong"	"NW.SE"	"F7.8"	"22"
"7702"	"15"	"1"	"22"	"NW"	2	2	"RIGHT_r"	"n"	"n"	"1"	0.205687	"SE"	7	1	8	5	0.2647129	-0.0590259	"CRT"	"Cong"	"NW.SE"	"F7.8"	"22"
"7703"	"15"	"1"	"22"	"NW"	2	3	"RIGHT_l"	"n"	"n"	"1"	0.162841	"SE"	7	1	8	5	0.255829	-0.092988	"CRT"	"Incong"	"NW.SE"	"F7.8"	"22"
"7704"	"15"	"1"	"22"	"NW"	2	4	"LEFT_r"	"c"	"n"	"0"	0.166698	"SE"	7	1	8	5	0.2961831	-0.1294851	"CRT"	"Incong"	"NW.SE"	"F7.8"	"22"
"7705"	"15"	"1"	"22"	"NW"	2	5	"LEFT_l"	"c"	"c"	"1"	0.30987	"SE"	7	1	8	5	0.2974095	0.0124605	"CRT"	"Cong"	"NW.SE"	"F7.8"	"22"
"7706"	"15"	"1"	"22"	"W"	2	6	"LEFT_l"	"c"	"c"	"1"	0.323878	"E"	7	2	7	5	0.2974095	0.0264685	"CRT"	"Cong"	"E.W"	"F7.8"	"22"
"7707"	"15"	"1"	"22"	"W"	2	7	"LEFT_r"	"c"	"c"	"1"	0.337696	"E"	7	2	7	5	0.2961831	0.0415129	"CRT"	"Incong"	"E.W"	"F7.8"	"22"
"7708"	"15"	"1"	"22"	"W"	2	8	"RIGHT_l"	"n"	"n"	"1"	0.254818	"E"	7	2	7	5	0.255829	-0.00101099999999998	"CRT"	"Incong"	"E.W"	"F7.8"	"22"
"7709"	"15"	"1"	"22"	"W"	2	9	"RIGHT_r"	"n"	"n"	"1"	0.286743	"E"	7	2	7	5	0.2647129	0.0220301	"CRT"	"Cong"	"E.W"	"F7.8"	"22"
"7710"	"15"	"1"	"22"	"W"	2	10	"RIGHT_l"	"n"	"n"	"1"	0.352307	"E"	7	2	7	5	0.255829	0.096478	"CRT"	"Incong"	"E.W"	"F7.8"	"22"
"7711"	"15"	"1"	"22"	"SW"	2	11	"RIGHT_r"	"n"	"c"	"0"	0.212756	"SW"	8	1	6	5	0.2647129	-0.0519569	"CRT"	"Cong"	"NE.SW"	"F7.8"	"22"
"7712"	"15"	"1"	"22"	"SW"	2	12	"LEFT_r"	"c"	"c"	"1"	0.288928	"SW"	8	1	6	5	0.2961831	-0.00725509999999996	"CRT"	"Incong"	"NE.SW"	"F7.8"	"22"
"7713"	"15"	"1"	"22"	"SW"	2	13	"LEFT_l"	"c"	"c"	"1"	0.342564	"SW"	8	1	6	5	0.2974095	0.0451545	"CRT"	"Cong"	"NE.SW"	"F7.8"	"22"
"7714"	"15"	"1"	"22"	"SW"	2	14	"RIGHT_l"	"n"	"n"	"1"	0.272559	"SW"	8	1	6	5	0.255829	0.01673	"CRT"	"Incong"	"NE.SW"	"F7.8"	"22"
"7715"	"15"	"1"	"22"	"SW"	2	15	"RIGHT_r"	"n"	"n"	"1"	0.37355	"SW"	8	1	6	5	0.2647129	0.1088371	"CRT"	"Cong"	"NE.SW"	"F7.8"	"22"
"7716"	"15"	"1"	"22"	"S"	2	16	"LEFT_l"	"c"	"c"	"1"	0.374622	"S"	6	1	6	5	0.2974095	0.0772125	"CRT"	"Cong"	"N.S"	"F7.8"	"22"
"7717"	"15"	"1"	"22"	"S"	2	17	"LEFT_l"	"c"	"c"	"1"	0.368392	"S"	6	1	6	5	0.2974095	0.0709825	"CRT"	"Cong"	"N.S"	"F7.8"	"22"
"7718"	"15"	"1"	"22"	"S"	2	18	"LEFT_r"	"c"	"c"	"1"	0.291205	"S"	6	1	6	5	0.2961831	-0.00497809999999999	"CRT"	"Incong"	"N.S"	"F7.8"	"22"
"7719"	"15"	"1"	"22"	"S"	2	19	"RIGHT_r"	"n"	"n"	"1"	0.228815	"S"	6	1	6	5	0.2647129	-0.0358979	"CRT"	"Cong"	"N.S"	"F7.8"	"22"
"7720"	"15"	"1"	"22"	"S"	2	20	"RIGHT_l"	"n"	"n"	"1"	0.215871	"S"	6	1	6	5	0.255829	-0.039958	"CRT"	"Incong"	"N.S"	"F7.8"	"22"
"7721"	"15"	"1"	"27"	"SW"	3	1	"RIGHT_r"	"n"	"n"	"1"	0.298097	"SW"	0	0	0	0	0.2647129	0.0333841	"CRT"	"Cong"	"NE.SW"	"CP1.2"	"27"
"7722"	"15"	"1"	"27"	"SW"	3	2	"LEFT_r"	"c"	"c"	"1"	0.304143	"SW"	0	0	0	0	0.2961831	0.00795990000000002	"CRT"	"Incong"	"NE.SW"	"CP1.2"	"27"
"7723"	"15"	"1"	"27"	"SW"	3	3	"RIGHT_l"	"n"	"n"	"1"	0.269118	"SW"	0	0	0	0	0.255829	0.0132890000000001	"CRT"	"Incong"	"NE.SW"	"CP1.2"	"27"
"7724"	"15"	"1"	"27"	"SW"	3	4	"LEFT_l"	"c"	"c"	"1"	0.262177	"SW"	0	0	0	0	0.2974095	-0.0352325	"CRT"	"Cong"	"NE.SW"	"CP1.2"	"27"
"7725"	"15"	"1"	"27"	"SW"	3	5	"LEFT_l"	"c"	"c"	"1"	0.293402	"SW"	0	0	0	0	0.2974095	-0.0040075	"CRT"	"Cong"	"NE.SW"	"CP1.2"	"27"
"7726"	"15"	"1"	"27"	"NW"	3	6	"RIGHT_r"	"n"	"n"	"1"	0.24329	"NW"	0	0	1	0	0.2647129	-0.0214229	"CRT"	"Cong"	"NW.SE"	"CP1.2"	"27"
"7727"	"15"	"1"	"27"	"NW"	3	7	"RIGHT_l"	"n"	"n"	"1"	0.298209	"NW"	0	0	1	0	0.255829	0.04238	"CRT"	"Incong"	"NW.SE"	"CP1.2"	"27"
"7728"	"15"	"1"	"27"	"NW"	3	8	"LEFT_r"	"c"	"c"	"1"	0.292416	"NW"	0	0	1	0	0.2961831	-0.00376709999999997	"CRT"	"Incong"	"NW.SE"	"CP1.2"	"27"
"7729"	"15"	"1"	"27"	"NW"	3	9	"RIGHT_r"	"n"	"n"	"1"	0.272921	"NW"	0	0	1	0	0.2647129	0.0082081	"CRT"	"Cong"	"NW.SE"	"CP1.2"	"27"
"7730"	"15"	"1"	"27"	"NW"	3	10	"LEFT_l"	"c"	"c"	"1"	0.23297	"NW"	0	0	1	0	0.2974095	-0.0644395	"CRT"	"Cong"	"NW.SE"	"CP1.2"	"27"
"7731"	"15"	"1"	"27"	"W"	3	11	"LEFT_l"	"c"	"c"	"1"	0.309262	"W"	0	0	1	0	0.2974095	0.0118525	"CRT"	"Cong"	"E.W"	"CP1.2"	"27"
"7732"	"15"	"1"	"27"	"W"	3	12	"RIGHT_l"	"n"	"n"	"1"	0.244796	"W"	0	0	1	0	0.255829	-0.011033	"CRT"	"Incong"	"E.W"	"CP1.2"	"27"
"7733"	"15"	"1"	"27"	"W"	3	13	"RIGHT_r"	"n"	"n"	"1"	0.229825	"W"	0	0	1	0	0.2647129	-0.0348879	"CRT"	"Cong"	"E.W"	"CP1.2"	"27"
"7734"	"15"	"1"	"27"	"W"	3	14	"LEFT_r"	"c"	"c"	"1"	0.272082	"W"	0	0	1	0	0.2961831	-0.0241011	"CRT"	"Incong"	"E.W"	"CP1.2"	"27"
"7735"	"15"	"1"	"27"	"W"	3	15	"RIGHT_l"	"n"	"n"	"1"	0.264397	"W"	0	0	1	0	0.255829	0.00856800000000002	"CRT"	"Incong"	"E.W"	"CP1.2"	"27"
"7736"	"15"	"1"	"27"	"S"	3	16	"RIGHT_l"	"n"	"n"	"1"	0.284785	"S"	0	0	0	0	0.255829	0.028956	"CRT"	"Incong"	"N.S"	"CP1.2"	"27"
"7737"	"15"	"1"	"27"	"S"	3	17	"RIGHT_r"	"n"	"n"	"1"	0.298826	"S"	0	0	0	0	0.2647129	0.0341131	"CRT"	"Cong"	"N.S"	"CP1.2"	"27"
"7738"	"15"	"1"	"27"	"S"	3	18	"LEFT_l"	"c"	"c"	"1"	0.249329	"S"	0	0	0	0	0.2974095	-0.0480805	"CRT"	"Cong"	"N.S"	"CP1.2"	"27"
"7739"	"15"	"1"	"27"	"S"	3	19	"LEFT_r"	"c"	"c"	"1"	0.278114	"S"	0	0	0	0	0.2961831	-0.0180691	"CRT"	"Incong"	"N.S"	"CP1.2"	"27"
"7740"	"15"	"1"	"27"	"S"	3	20	"LEFT_r"	"c"	"c"	"1"	0.328996	"S"	0	0	0	0	0.2961831	0.0328129	"CRT"	"Incong"	"N.S"	"CP1.2"	"27"
"7741"	"15"	"1"	"30"	"S"	4	1	"RIGHT_l"	"n"	"n"	"1"	0.222567	"S"	2	0	4	3	0.255829	-0.033262	"CRT"	"Incong"	"N.S"	"P7.8"	"30"
"7742"	"15"	"1"	"30"	"S"	4	2	"LEFT_r"	"c"	"c"	"1"	0.21431	"S"	2	0	4	3	0.2961831	-0.0818731	"CRT"	"Incong"	"N.S"	"P7.8"	"30"
"7743"	"15"	"1"	"30"	"S"	4	3	"RIGHT_r"	"n"	"n"	"1"	0.244067	"S"	2	0	4	3	0.2647129	-0.0206459	"CRT"	"Cong"	"N.S"	"P7.8"	"30"
